slope_height_m,slope_angle_deg,cohesion_kpa,friction_angle_deg,unit_weight_kn_m3,rqd_percent,joint_spacing_m,rainfall_mm,temperature_range_c,groundwater_depth_m,freeze_thaw_cycles,blasting_distance_m,vibration_intensity,days_since_blast,mining_depth_m,days_since_rain,season,season_encoded,stability_index,weather_risk_score,operational_stress,geological_weakness,slope_steepness_factor,risk_score,risk_level,rockfall_binary
81.16262258099887,57.67249422190483,53.258943255158584,41.867541817104986,21.336335263207598,55.50136117347029,2.7537611983804253,1.5752505335258449,24.81487790720958,31.88211375335174,12,291.19426634177717,7.240291887729212,50.4108786575077,103.14647999499859,17.881307864329415,Summer,2,1.097012998705152,2.0702829456299896,0.003960152853997065,16.159222104189997,128.25021806472844,0.08064409607951456,Low,0
190.63571821788406,77.10694126535773,5.182353682242691,33.2234283506803,21.34095373030654,28.29215912146519,1.645783715013806,16.968733912148302,27.697469844490485,13.170796828417169,21,287.34902819503225,9.288079606878853,15.149377180188825,14.293733100245444,3.223516578867244,Fall,0,0.6732125194271863,111.27954325609946,0.02407823588980167,43.57063460063054,832.822880299716,0.16561353010841554,Low,0
149.07884894416696,66.22814973904198,33.660427819392055,43.476692462822406,20.293371415468343,11.030265844730929,0.5580689862225092,4.078934248270577,28.59253982050552,35.567580683890824,20,440.2364212937839,4.30535820913037,12.502538018419202,91.44068418473506,0.5073839976482197,Summer,2,1.0482541732995008,77.37052410059991,0.007724263682179155,159.42425820415633,338.45726189332703,0.218797352160908,Low,0
123.74511199743695,38.96139348947863,13.441467693897424,39.96958089434163,25.891216120525122,30.502123895961027,2.118107442689527,2.1330124775855044,29.00339011013618,21.952465351463527,13,283.3581010734359,1.1914067199604816,30.789775623758217,112.23927069715269,27.286932821409035,Winter,3,1.3396870187564083,2.1870378590632535,0.0020397553578882363,32.81130820058498,100.06883340270856,0.15108121427488708,Low,0
39.64354168406294,33.88128110702364,6.337497047276774,44.94835276333343,25.31043622097444,92.94926916735457,2.4004579162709376,4.343072618112863,18.036490968036798,22.684730225922532,8,480.2975999983766,5.1239282073210655,46.356080750388266,35.59063413989281,8.088900263015484,Summer,2,1.801904681599622,8.618621371484966,0.002420902116200463,2.9372440919933287,26.620558461970198,0.22718712728120838,Low,0
39.6389588638785,65.33306030134736,98.99602323899452,28.767795386292754,23.79704700599851,78.13065451005411,1.0186088634958272,0.7494462875107238,29.432697699787592,32.8167939042672,8,33.86047571596559,3.4883190745863013,4.654844596160287,127.03519109370224,24.590310083413772,Winter,3,0.7196381040240329,0.8619757224758351,0.09230203036344767,21.469816603491076,86.31242969857,0.09619729379831847,Low,0
21.035886311957896,31.4581220797892,32.235384497472296,39.17970722327817,26.753363591753576,91.56401476728784,2.5858198452963834,2.935328367214515,23.93275517836097,46.877750451977406,12,58.023765542563126,3.748249243499977,35.031667258657095,9.40130180228562,29.980509014166007,Fall,0,1.671413454878812,2.2675707215953302,0.026426511832115758,3.262402540554883,12.869668084460915,-0.07320616020961426,Low,0
174.57346769723767,62.21765697004048,80.98744458546349,30.048272840231053,26.445361223600425,51.467593733740806,2.7278154388207225,4.920631028910057,9.041785905924048,4.136310983822425,12,31.592272169486883,6.213306241557072,8.033416127593828,127.35286523045438,6.342937739967335,Winter,3,0.6736746931653353,6.059058902717786,0.16511291298734457,17.791675190180943,331.35552039801007,0.05893432679561095,Low,0
124.21185223120968,81.71266327837267,25.464065476376383,31.99689050759772,24.682834915174016,19.327576887587796,0.9030230133956458,3.3559288548973756,16.922502661699248,41.41241863000337,11,100.78565666343461,7.187181132622023,3.151201998711489,71.74771234320093,7.955122235500668,Winter,3,0.6397802638467585,6.341701820030942,0.06690245328607945,89.33595480480497,852.7606904405022,0.25626373940768776,Low,0
144.53378978124863,61.651079783173344,68.15027222239293,35.687636580459255,26.94617024410607,56.5765565627639,2.952212270874144,2.56897347427876,22.9582793843001,15.326772410197462,26,275.2223543614223,1.1060359887316085,4.111893177570826,36.550251290088454,19.88579362903997,Summer,2,0.8360043861409583,2.823891291894321,0.003729740220252807,14.708780891415547,267.8801903484744,0.09282293773756653,Low,0
13.911053916202466,51.349345941358706,76.02278598896865,41.841927854658465,21.646729680294147,48.622073437596676,0.5080634313413994,25.455206319712303,11.183507895477083,22.752053270812514,12,326.33036889943975,0.35590230806476386,50.21568238429804,24.39783102412536,28.963459038018637,Summer,2,1.4698160298713303,9.50085570882491,0.00017730614862568463,101.12502375294808,17.39451389658235,0.245206800865651,Low,0
194.2828719107789,65.38085201432943,59.56387406078443,44.602086729982375,20.895356955181825,81.77035203286735,0.6858454383672209,10.614450001233983,21.015379588722183,2.073753109975439,13,32.33672739484771,9.943303026857148,7.960376534055632,143.229539299444,27.47443044572232,Summer,2,1.1009586058732683,7.833930035111759,0.2586965318044404,26.579819515212673,423.9761883085792,0.31776314999121114,Medium,0
168.16410175208014,55.203908977033414,47.15761885501584,39.206835346612955,22.157996892135916,18.33701936666079,0.6342520337902757,4.8829374190340396,21.66501197616548,15.751257813881338,12,473.52573602434364,2.3272834891555183,3.663930500325225,15.536510199267722,15.086265601967547,Fall,0,1.0088242671617262,6.576349059492077,0.004604948844607549,128.75477930330484,241.99166045300413,0.1190307220724208,Low,0
50.34443102887247,60.00892341237642,41.18409141472685,30.444169554183343,20.45669484871452,51.50049664685115,2.692570159022824,4.212615601905684,9.067493595214147,25.628930888876393,12,422.6610345586867,0.5383052490845908,26.836093341431823,33.86854589070922,23.85330847580174,Fall,0,0.72476626881642,1.5369328001770903,0.0007023030039826849,18.012345264477744,87.23048403913027,-0.006477574518352933,Low,0
44.54674376934912,81.78056448270888,34.88682665429953,30.533925056926755,24.249356224008256,22.75413649898866,1.9974484017423895,4.846618216599771,19.12713281131891,3.7526277900245115,17,155.34011625697562,1.8987532909591998,50.79561484457946,55.43424037779167,4.072375592997032,Summer,2,0.6285956522444678,18.275837152644318,0.001863123492499745,38.67226979862368,308.39192639473544,0.4102776312204688,Medium,0
44.84685687215242,51.235645079042584,92.95291442478259,38.43955753972229,27.492845538359692,37.5974537856551,0.5411024213445913,1.1239251629289253,24.290672774465193,25.063690739775094,10,47.8218898109693,0.3895784634846422,16.482094212868816,94.93405309936247,29.32314552612037,Fall,0,1.114625808397965,0.9003320032276004,0.005787581122682816,115.32483269854926,55.84935528514907,0.1220511058276263,Low,0
67.80602616231216,82.86548101031528,83.06194077877291,25.969428644207557,20.314748325348077,72.67535157796297,1.376937913268212,2.513772608450984,17.47239161339855,46.42842081406294,20,93.24466587733806,3.9181089461717167,25.881044434029068,83.99615736503426,28.930597021079596,Fall,0,0.5516441795110351,1.4674488253928495,0.023640910919219625,19.84450290658421,541.7182015240028,0.05965097087134036,Low,0
109.70372201012519,79.79428530758351,96.50269106665125,22.761852828284866,20.976879312080214,50.46154099634516,1.884364272702426,0.20129583182880106,5.302577919402686,6.1642676872824556,8,72.20276273993662,8.024017844513242,3.3554294212613223,23.21830639978553,4.911868736375129,Winter,3,0.46893260137778126,0.18054981947682192,0.10348358179078714,26.289215796163543,609.3589234153728,0.1524836751342754,Low,0
92.069553542002,40.7685124134113,12.429722348554472,28.865553941019414,23.617592226267483,41.95050423739039,0.34204584646921155,3.2269881452178977,5.225961726982304,38.457595675699714,13,70.40905185648396,3.412444497577206,27.495632333957676,47.01055764204112,8.982693744093199,Winter,3,0.8529217697998093,1.6893352608671297,0.025888256391765615,169.7126170711586,79.38405147297824,0.007384736584196763,Low,0
65.33353663762796,33.8148715481341,73.08674752036443,27.180974791352043,27.47100014022324,43.530483678453,2.659007468381282,3.9156284187648724,13.925733599250304,21.073881615423637,19,264.0952274462096,4.441834068783665,35.079171757590885,39.61900680747349,3.004649925203008,Summer,2,0.9959050588127384,13.616171014151538,0.006959397507567972,21.237065707048885,43.76155242070306,-0.19621416283672247,Low,0
126.2520499972521,35.54279007575847,93.83404568210378,27.407703011399754,22.529248839814002,49.05297531450886,2.430450252780452,1.2922330272947287,28.15485171079455,33.103512011692565,16,130.46524682176613,6.7558677356743875,34.683516171376546,35.963713901099496,8.151527966945391,Fall,0,0.9487365661975649,3.9755797491616094,0.021683146993009727,20.961969753220576,90.19704922858183,0.07361078869567009,Low,0
36.50383352388795,31.002200410835236,18.123306616566015,25.840193776247748,24.057878469507138,76.72640622614983,1.5650996433722508,16.62518985949888,10.71691949009022,13.75159330127624,10,185.48846109928078,5.088940700698802,20.613174838287545,64.61592878959812,24.4786736824562,Winter,3,0.9802947693173689,6.992939406983205,0.017913281466606798,14.87035913170588,21.935624096257367,0.20867602994720372,Low,0
65.50748322169144,35.194362841576066,6.6496267366777495,21.052329740909048,20.332582872403137,85.82719855991992,2.9046671842515943,12.009520086993215,20.859092221792178,8.815120864526556,12,494.857613358318,8.614456860213242,19.616457659124997,107.08456062579025,11.349468214957785,Spring,1,0.67650466430142,20.284896699490265,0.011692949547954032,4.879320259794855,46.200794478964006,-0.11056150477554759,Low,0
79.60875022580143,67.56537253789963,74.11206492900591,20.446848368335345,21.18674560769671,91.2034483528339,1.3115068398977892,6.403247667618976,10.551896767333014,8.862668099290095,8,345.31398197341895,8.660356750457565,7.290793517259275,36.53067517149921,2.6519090144027513,Fall,0,0.450893719436344,18.501668058515808,0.021968529327677278,6.707209889848266,192.81446996051264,0.0886853079946567,Low,0
96.65329700123682,33.915375665312595,57.44731131799119,44.69305974340079,27.893040983670776,76.88678783170009,2.9539199252058435,3.8112713153296625,13.041749741488715,4.454105336514088,13,475.00052685303064,0.09910695491153643,22.641100918129833,58.168437556932304,10.266765743367136,Spring,1,1.8113077751456395,4.41170499357424,0.00012964014806629033,7.824589952853671,64.9859764740001,-0.04699492874416725,Low,0
159.18343266467258,47.54365966615687,84.1828776758272,30.694328343396556,27.720949571488365,36.80958613858108,2.0369679965305183,10.199918115913103,26.2010522400371,10.096688540160908,7,79.85271196622664,7.7804630648319915,6.870185463504915,61.68302689196853,29.441500027238405,Summer,2,0.8304509547090031,8.779087336695357,0.0852114397463968,31.021800032719458,173.9842141268921,0.15124861620934646,Low,0
47.93801861008835,76.46814210331999,13.97723766262895,29.608166178992043,20.039519847475276,68.49145001735607,1.9405466924364303,0.7000608453811547,23.221536056748672,33.54674986445944,14,197.24834266795895,4.607336002416739,46.229160738011046,146.58619676813447,18.890507857776086,Fall,0,0.5994582803342954,0.817298797958095,0.005333956613996451,16.236945034846723,199.18824082360084,0.031751171897613915,Low,0
107.7045432985862,31.279956465470423,79.52673118598902,36.99118206732675,27.614494283385913,47.19626554470831,0.5812691963577765,7.815391457141175,7.384981932830266,44.202839980331895,16,281.8185836083536,9.888405413036631,58.01018356714297,143.426621747465,12.484828392184733,Summer,2,1.5023522534021005,4.280108209788845,0.0011595249113745267,90.84213439514608,65.43379336058486,-0.08010496971089376,Low,0
122.55876808378807,74.79576654239148,20.162732004774455,25.456347196626602,25.112959502524003,31.64700287391435,2.6575904990834673,0.6666331477601193,15.71755052466084,40.89215859396693,13,47.61145032548163,4.832320758754351,58.234392943335706,121.01994949905101,4.9961554049181,Summer,2,0.500096463163554,1.7474263880384675,0.0029252297468310875,25.71991326340864,450.9595107883373,0.00434630535255813,Low,0
18.825578416799566,45.502012612536994,16.36559428657045,43.749029598755634,26.943346356160177,81.47408425120342,1.339720094969784,7.904511335870843,5.729244091131612,34.57158118384972,21,12.051847377699353,9.868959453882976,52.03919486314824,40.040543518781845,29.585303918510842,Summer,2,1.3872969154969579,1.4806743455935496,0.10032406504396564,13.82819875461703,19.158393875367107,-0.027288517168907456,Low,0
125.43352186127329,36.49906551919109,16.426579793099293,39.6586253603888,23.63791884507087,13.266239661797625,0.5704768767691901,1.6132144989567132,17.022253665075226,6.411161307144031,11,338.5128235604896,7.545693612057366,36.446736811037525,14.865410543292105,24.625470277893864,Summer,2,1.403032081666283,1.0716114131613652,0.008724545645740307,152.0372934822634,92.81275777020531,0.21675310442067275,Low,0
42.39958350058539,68.32054409502828,81.45747202313821,22.235275057806486,24.124768228634004,86.649769331511,0.1365618079297012,10.481538129752245,21.560850292526702,15.170184868501542,18,324.4915632327033,2.4860488461330634,42.351076137388915,50.95109996949059,8.444319073527582,Summer,2,0.5256263576036158,23.928763174091678,0.002246657658771445,97.75962160197372,106.65675188158707,0.23173358414609196,Low,0
22.35980266720311,64.59185657289362,66.51972206962002,30.43951939462321,23.910772642055363,49.2255844931024,1.7232914825513095,14.415777731750818,7.962565589953789,16.18053689080098,15,211.28651689980975,5.3839497928695765,17.827142358144428,43.685209667905475,2.1020608716356834,Fall,0,0.7882917200703317,37.003327938801995,0.017826265454936038,29.463625870027958,47.07236715445796,0.0637159487953886,Low,0
